tuning_source,model_type,trial_id,trial_number,status,duration_seconds,best_val_precision,best_val_accuracy,best_val_auc,best_val_recall,best_val_loss,best_val_pr_auc,input_dim,batch_size,num_layers,units_layer_0,activation_0,l2_reg_0,batch_norm_0,dropout_0,units_layer_1,activation_1,l2_reg_1,batch_norm_1,dropout_1,optimizer,learning_rate,units_layer_2,activation_2,l2_reg_2,batch_norm_2,dropout_2,units_layer_3,activation_3,l2_reg_3,batch_norm_3,dropout_3,units_layer_4,activation_4,l2_reg_4,batch_norm_4,dropout_4,best_val_f1,layer_1_units,layer_1_activation,layer_1_dropout,layer_1_batch_norm,layer_1_l2_reg,layer_2_units,layer_2_activation,layer_2_dropout,layer_2_batch_norm,layer_2_l2_reg,layer_3_units,layer_3_activation,layer_3_dropout,layer_3_batch_norm,layer_3_l2_reg,layer_4_units,layer_4_activation,layer_4_dropout,layer_4_batch_norm,layer_4_l2_reg,layer_5_units,layer_5_activation,layer_5_dropout,layer_5_batch_norm,layer_5_l2_reg,num_conv_layers,filters_layer_0,kernel_size_0,conv_activation_0,conv_l2_reg_0,conv_batch_norm_0,use_pooling_0,pool_size_0,conv_dropout_0,filters_layer_1,kernel_size_1,conv_activation_1,conv_l2_reg_1,conv_batch_norm_1,use_pooling_1,pool_size_1,conv_dropout_1,num_dense_layers,dense_units_0,dense_activation_0,dense_l2_reg_0,dense_batch_norm_0,dense_dropout_0,dense_units_1,dense_activation_1,dense_l2_reg_1,dense_batch_norm_1,dense_dropout_1,filters_layer_2,kernel_size_2,conv_activation_2,conv_l2_reg_2,conv_batch_norm_2,use_pooling_2,pool_size_2,conv_dropout_2,dense_units_2,dense_activation_2,dense_l2_reg_2,dense_batch_norm_2,dense_dropout_2
bayesian_results,mlp,10,11,RUNNING,160.10609769821167,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,4.0,,,,,,,,,,,nadam,0.0010493939966118,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,256.0,swish,0.2,True,1e-05,32.0,elu,0.5,True,2.307796342911643e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,11,12,RUNNING,134.18033242225647,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,1e-05,256.0,swish,0.5,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,12,13,RUNNING,124.02879190444946,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,rmsprop,2.100122511826503e-05,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,1e-05,256.0,swish,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,13,14,RUNNING,279.9180037975311,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,256.0,elu,0.5,True,1e-05,32.0,relu,0.5,False,0.0011311170417656,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,14,15,RUNNING,132.70110440254211,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1.5157393870414994e-05,256.0,selu,0.5,False,0.0020306742540579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,15,16,RUNNING,162.54659366607666,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,128.0,relu,0.1,True,0.0001008961300311,256.0,swish,0.5,False,1e-05,32.0,relu,0.5,True,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,16,17,RUNNING,143.72017526626587,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,3.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,224.0,relu,0.1,True,1e-05,32.0,relu,0.5,True,1e-05,32.0,relu,0.5,True,1.2680534218588046e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,17,18,RUNNING,551.6610724925995,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,96.0,relu,0.1,True,1e-05,256.0,relu,0.1,True,1e-05,32.0,relu,0.5,True,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,18,19,RUNNING,139.20668363571167,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,nadam,0.01,,,,,,,,,,,,,,,,0.0,160.0,relu,0.1,True,0.01,256.0,swish,0.5,True,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,19,20,RUNNING,164.6094892024994,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,32.0,swish,0.5,False,0.0001489664767902,32.0,relu,0.5,False,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
